Symbol,Date,RateOfChange,1DayChangePercent,2DaysAgoChangePercent,3DaysAgoChangePercent,4DaysAgoChangePercent,5DaysAgoChangePercent,6DaysAgoChangePercent,7DaysAgoChangePercent,8DaysAgoChangePercent,9DaysAgoChangePercent,10DaysAgoChangePercent,11DaysAgoChangePercent,12DaysAgoChangePercent,13DaysAgoChangePercent,14DaysAgoChangePercent,1MinChangePercent,5MinChangePercent,30MinChangePercent,1HourChangePercent,5HourChangePercent,10HourChangePercent,NextDayChangePercent
MMM,2024-08-16,1.0195811125066598,-0.0008650566780719592,0.007846599885326273,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,0.0002361550782110544,0.0008664876959107767,0.0009452900179585871,-0.0001574147951896632,0.003391732342883625,0.0008664876959107767,0.00023611789513026658
MMM,2024-08-15,1.0153306118739185,0.007846599885326273,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.001654639054781056,0.0022062782382573694,-0.00031439844747252254,0.0035506121604990106,0.004105188915905604,0.011870553049305104,-0.0008650566780719592
MMM,2024-08-14,0.9976278718363079,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,-0.0018604330903652735,-0.0005548925404480374,-0.0017418940252358376,-0.0027683182257080604,0.0039016283736941822,0.018803612922444753,0.007846599885326273
MMM,2024-08-13,0.9827518265386165,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,0.00023941563101545474,0.0018385560330855925,0.0009584118477716118,0.003442756604664144,0.012317770058719932,0.01919167753862098,0.006541680931839104
MMM,2024-08-12,0.9732544426852194,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,0.0011358055104826801,0.0018673651080039083,0.0011642491994664844,0.0007704571628725529,-0.0028685365069510997,-0.002344578460694278,0.016131629814555494
MMM,2024-08-09,0.9920900809827655,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,-0.0006840697465012267,-0.0014475296130642232,0.00040279907554753905,0.0019470457964846795,0.0025028060476841468,-0.008701931571897054,-0.0065232952447310975
MMM,2024-08-08,0.9840358103945518,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,0.001280275515339741,0.0016810685843002301,0.0022426814795269154,0.0005085189428491445,0.0019216739926529584,0.0003997075602126227,-0.007672013949847933
MMM,2024-08-07,1.1880259459925349,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,-0.0009613389477816262,0.000896208345006274,-0.0014630602857981267,-0.006148387124648419,-0.004013156120500702,-0.024070534202483094,-0.009833168563746029,0.018725029618796126
MMM,2024-08-06,1.2095883718125757,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,-0.0009613389477816262,-0.00592510273507671,-0.00096002197265625,-0.000320212264758805,-0.006286312779803662,-0.006523466306541432,-0.0020378381624582094,0.009947397592887491,-0.01649449570551038
MMM,2024-08-05,1.1898214133123277,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,-0.0009613389477816262,-0.00592510273507671,0.012873892774030489,-0.0008819097842624062,0.0010442998236273203,0.0012051219121700825,-0.00048121237124555373,0.022565027800306066,-0.011109299585601936,0.0022470008661055656
MMM,2024-08-02,1.1931027570481592,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,-0.0009613389477816262,-0.00592510273507671,0.012873892774030489,0.005743733750771332,0.0007592505151098901,0.0008392547554364811,0.002481767268475277,-0.002866703337334543,-0.0005587013673294945,-0.003858244328283729,-0.00503031989910485
MMM,2024-08-01,1.216993874606288,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,-0.0009613389477816262,-0.00592510273507671,0.012873892774030489,0.005743733750771332,-0.012687424867440738,7.911204782350446e-05,0.0011084670329823006,0.00540712701673753,0.00724929236802843,0.0015843201918662217,-0.007145630495627881,-0.00972565308026772
MMM,2024-07-31,1.2262065676605636,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,-0.0009613389477816262,-0.00592510273507671,0.012873892774030489,0.005743733750771332,-0.012687424867440738,0.007846532328329575,0.0007061904232269784,0.0022474980568887343,0.0022364418374039696,-0.007161807179327585,0.0058161555504225955,0.008301075733186999,-0.008467281891137544
MMM,2024-07-30,1.211295878624965,0.012703709582680177,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,-0.0009613389477816262,-0.00592510273507671,0.012873892774030489,0.005743733750771332,-0.012687424867440738,0.007846532328329575,0.015343810525067744,0.0005523094208937902,-0.0013388391388049273,-0.0030268653418310055,-0.00047296592330134423,0.004435624226485148,0.030766902819948008,0.006311661157852564
MMM,2024-07-29,1.2114994349034136,-0.01572821596729752,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,-0.0009613389477816262,-0.00592510273507671,0.012873892774030489,0.005743733750771332,-0.012687424867440738,0.007846532328329575,0.015343810525067744,0.019861527525820093,-0.004734541140158753,-0.0011780532766969786,0.012941734939530616,0.01439681200539008,0.04614625832388158,0.21441873629249666,0.012703709582680177
MMM,2024-07-26,1.2379283698497503,0.22990622316263237,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,-0.0009613389477816262,-0.00592510273507671,0.012873892774030489,0.005743733750771332,-0.012687424867440738,0.007846532328329575,0.015343810525067744,0.019861527525820093,-0.013946548506385638,-0.004734541140158753,-0.0011780532766969786,0.012941734939530616,0.01439681200539008,0.04614625832388158,0.21441873629249666,-0.01572821596729752
MMM,2024-07-25,0.9937523883106589,0.0013559262919945522,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,-0.0009613389477816262,-0.00592510273507671,0.012873892774030489,0.005743733750771332,-0.012687424867440738,0.007846532328329575,0.015343810525067744,0.019861527525820093,-0.013946548506385638,-0.0021713503885291015,0.0012588833837366895,-0.0018341038587547803,-0.004141387822331442,-0.002171275986693305,-0.00643795686470665,-0.012039003364631394,0.22990622316263237
MMM,2024-07-24,1.0001937096039537,-0.01413160803489663,-0.002286347156126323,0.01010395564144253,-0.0009613389477816262,-0.00592510273507671,0.012873892774030489,0.005743733750771332,-0.012687424867440738,0.007846532328329575,0.015343810525067744,0.019861527525820093,-0.013946548506385638,-0.0021713503885291015,-0.002952204720028932,0.0003876057820758016,-7.94357593038856e-05,-0.00154742417551444,-0.002608484850629047,-0.010163982080669175,-0.016293464832742875,0.0013559262919945522
AOS,2024-08-16,0.9755052056016668,-0.0074766164999513236,0.006143403343101879,0.002387865302689062,0.008875325521305667,-0.017441060857516608,-0.002733274028351699,0.002740765290939231,-0.017021882888892625,0.000122500135254726,-0.009101941579023536,-0.0016961399090813548,-0.029397930069207327,-0.004798081303188132,0.011242567434818787,0.0,-0.0003136757456188295,0.0,-0.0009403416817116553,-0.0019414890846666418,-0.015202117182817672,0.013182616475181479
AOS,2024-08-15,0.9739077489555183,0.006143403343101879,0.002387865302689062,0.008875325521305667,-0.017441060857516608,-0.002733274028351699,0.002740765290939231,-0.017021882888892625,0.000122500135254726,-0.009101941579023536,-0.0016961399090813548,-0.029397930069207327,-0.004798081303188132,0.011242567434818787,0.0,0.0016224246508002296,0.0012474858976130733,0.0015598676816342813,0.0016224246508002296,-0.009930306308910989,0.008925192422817481,-0.0074766164999513236
AOS,2024-08-14,0.9663193754729665,0.002387865302689062,0.008875325521305667,-0.017441060857516608,-0.002733274028351699,0.002740765290939231,-0.017021882888892625,0.000122500135254726,-0.009101941579023536,-0.0016961399090813548,-0.029397930069207327,-0.004798081303188132,0.011242567434818787,0.0,0.028230709250534072,0.0,-0.0010019314294756854,0.00012541863611873041,-0.0008768594916527755,0.0022618786257119603,0.011284383905857124,0.006143403343101879
AOS,2024-08-13,0.9356773146541163,0.008875325521305667,-0.017441060857516608,-0.002733274028351699,0.002740765290939231,-0.017021882888892625,0.000122500135254726,-0.009101941579023536,-0.0016961399090813548,-0.029397930069207327,-0.004798081303188132,0.011242567434818787,0.0,0.028230709250534072,0.017582938724419305,-0.0006278465915824867,0.00012570235351049472,0.0008803885416111926,0.0037840950602556654,-0.0005023978164715767,-0.005995450189562729,0.002387865302689062
AOS,2024-08-12,0.9229959691438524,-0.017441060857516608,-0.002733274028351699,0.002740765290939231,-0.017021882888892625,0.000122500135254726,-0.009101941579023536,-0.0016961399090813548,-0.029397930069207327,-0.004798081303188132,0.011242567434818787,0.0,0.028230709250534072,0.017582938724419305,0.0036038388359404304,0.0007613905576341189,-0.0002534750059717976,-0.0036634777932199013,-0.0031597572209487814,-0.0114063179573649,-0.019761326820565,0.008875325521305667
AOS,2024-08-09,0.949940788675342,-0.002733274028351699,0.002740765290939231,-0.017021882888892625,0.000122500135254726,-0.009101941579023536,-0.0016961399090813548,-0.029397930069207327,-0.004798081303188132,0.011242567434818787,0.0,0.028230709250534072,0.017582938724419305,0.0036038388359404304,-0.09390830500122675,-0.001679026656054497,0.00018689664396940334,-0.004958491818001437,-0.000746983525712854,-0.0018031992888150126,-0.0009335313522578145,-0.017441060857516608
AOS,2024-08-08,0.9525443534173909,0.002740765290939231,-0.017021882888892625,0.000122500135254726,-0.009101941579023536,-0.0016961399090813548,-0.029397930069207327,-0.004798081303188132,0.011242567434818787,0.0,0.028230709250534072,0.017582938724419305,0.0036038388359404304,-0.09390830500122675,0.009319237580773474,0.0002484981081528996,-0.001054906455997211,-0.0012408298630741832,-0.0012408298630741832,0.0006215243765028313,-0.02684078400769673,-0.002733274028351699
