Symbol,Date,RateOfChange,1DayChangePercent,2DaysAgoChangePercent,3DaysAgoChangePercent,4DaysAgoChangePercent,5DaysAgoChangePercent,6DaysAgoChangePercent,7DaysAgoChangePercent,8DaysAgoChangePercent,9DaysAgoChangePercent,10DaysAgoChangePercent,11DaysAgoChangePercent,12DaysAgoChangePercent,13DaysAgoChangePercent,14DaysAgoChangePercent,1MinChangePercent,5MinChangePercent,30MinChangePercent,1HourChangePercent,5HourChangePercent,10HourChangePercent,NextDayChangePercent
MMM,2024-08-27,1.0414519759327883,-0.00341306170799829,0.009957893691066508,0.015163272594812724,-0.004874948888427348,0.011981196678626356,0.004878778000111667,0.00023611789513026658,-0.0008650566780719592,0.007846599885326273,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.00022823173112955435,-0.0011781155810482746,-0.0017471568566198908,0.00015225110399470432,-0.001671360727358383,0.0038577967802736687,
MMM,2024-08-26,1.051854868037645,0.009957893691066508,0.015163272594812724,-0.004874948888427348,0.011981196678626356,0.004878778000111667,0.00023611789513026658,-0.0008650566780719592,0.007846599885326273,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.00030360104183094357,0.0025097103754539254,0.007952351694673005,0.008299282585395704,0.004496011703792745,0.021068947266525764,-0.00341306170799829
MMM,2024-08-23,1.0582847147035674,0.015163272594812724,-0.004874948888427348,0.011981196678626356,0.004878778000111667,0.00023611789513026658,-0.0008650566780719592,0.007846599885326273,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,0.00030646196270354406,0.0014575157170787691,0.0019956594202643935,0.005701003212457002,0.008342240972168447,0.008809887507107601,0.009957893691066508
MMM,2024-08-22,1.0356769590069805,-0.004874948888427348,0.011981196678626356,0.004878778000111667,0.00023611789513026658,-0.0008650566780719592,0.007846599885326273,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,0.00124516468567607,0.0009336423078023414,-0.0015520483260506937,-0.002635630526283915,-0.003716863325132847,-0.005641824955425916,0.015163272594812724
MMM,2024-08-21,1.0327659119644799,0.011981196678626356,0.004878778000111667,0.00023611789513026658,-0.0008650566780719592,0.007846599885326273,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.001082162749728958,0.0009294021889879787,-0.0019308001872819615,-0.0041995622776143824,0.0034164334524709253,0.010912478218461912,-0.004874948888427348
MMM,2024-08-20,1.0396482540469705,0.004878778000111667,0.00023611789513026658,-0.0008650566780719592,0.007846599885326273,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.0003916294918462417,0.0004700161212421646,0.002433261812251861,0.001411435010575742,0.001332900797592954,0.0008416676990454124,0.011981196678626356
MMM,2024-08-19,1.0175354508135883,0.00023611789513026658,-0.0008650566780719592,0.007846599885326273,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.0001652728178583045,9.60221431025385e-05,7.866593149050081e-05,-0.0018069239946524112,-0.0002754133661684334,0.0010241649185016813,0.004878778000111667
MMM,2024-08-16,1.0195811125066598,-0.0008650566780719592,0.007846599885326273,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,0.0002361550782110544,0.0008664876959107767,0.0009452900179585871,-0.0001574147951896632,0.003391732342883625,0.0008664876959107767,0.00023611789513026658
MMM,2024-08-15,1.0153306118739185,0.007846599885326273,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.001654639054781056,0.0022062782382573694,-0.00031439844747252254,0.0035506121604990106,0.004105188915905604,0.011870553049305104,-0.0008650566780719592
MMM,2024-08-14,0.9976278718363079,0.006541680931839104,0.016131629814555494,-0.0065232952447310975,-0.007672013949847933,0.018725029618796126,-0.01649449570551038,0.0022470008661055656,-0.00503031989910485,-0.00972565308026772,-0.008467281891137544,0.006311661157852564,0.012703709582680177,-0.01572821596729752,0.22990622316263237,-0.0018604330903652735,-0.0005548925404480374,-0.0017418940252358376,-0.0027683182257080604,0.0039016283736941822,0.018803612922444753,0.007846599885326273
