Symbol,Date,RateOfChange,1DayChangePercent,2DaysAgoChangePercent,3DaysAgoChangePercent,4DaysAgoChangePercent,5DaysAgoChangePercent,6DaysAgoChangePercent,7DaysAgoChangePercent,8DaysAgoChangePercent,9DaysAgoChangePercent,10DaysAgoChangePercent,11DaysAgoChangePercent,12DaysAgoChangePercent,13DaysAgoChangePercent,14DaysAgoChangePercent,1MinChangePercent,5MinChangePercent,30MinChangePercent,1HourChangePercent,5HourChangePercent,10HourChangePercent,NextDayChangePercent
MMM,2024-11-29,1.028815823149932,0.007925747928896897,-0.0035351728581543168,0.02018101194147707,0.014795274741974729,0.008639636166805699,-0.0040675583382528925,-0.002730369739056738,-0.01521084547431015,0.002927844228905596,-0.01912041942294289,0.0066185652048293695,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,-7.477280767554858e-05,-0.00018696811679959894,0.0017237828164024345,0.00318999523671052,0.0035666476170485985,0.004811482859716074,
MMM,2024-11-27,1.0012091021347083,-0.0035351728581543168,0.02018101194147707,0.014795274741974729,0.008639636166805699,-0.0040675583382528925,-0.002730369739056738,-0.01521084547431015,0.002927844228905596,-0.01912041942294289,0.0066185652048293695,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,0.0004530853301870867,-0.0009050555841066486,-0.0016578841428981604,-0.0041344287514449565,-0.014652296507388512,0.00944826411516409,0.007925747928896897
MMM,2024-11-26,1.0114111832242234,0.02018101194147707,0.014795274741974729,0.008639636166805699,-0.0040675583382528925,-0.002730369739056738,-0.01521084547431015,0.002927844228905596,-0.01912041942294289,0.0066185652048293695,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.00030103115224667745,-0.001239525846114236,0.0006398217181745545,0.0012427213920686013,0.02139677000424142,0.03968878132969598,-0.0035351728581543168
MMM,2024-11-25,0.999769859778349,0.014795274741974729,0.008639636166805699,-0.0040675583382528925,-0.002730369739056738,-0.01521084547431015,0.002927844228905596,-0.01912041942294289,0.0066185652048293695,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.002153339859459076,0.002770301029671799,0.006643496567214408,0.010115829823553735,0.013691127693924011,0.021398304501940718,0.02018101194147707
MMM,2024-11-22,0.9655638960071076,0.008639636166805699,-0.0040675583382528925,-0.002730369739056738,-0.01521084547431015,0.002927844228905596,-0.01912041942294289,0.0066185652048293695,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.005323783687475262,7.793947049634611e-05,0.00035046666496325684,0.002419398632484821,0.0044576498207626325,0.012694162162799475,0.004886760715381465,0.014795274741974729
MMM,2024-11-21,0.9477445523713595,-0.0040675583382528925,-0.002730369739056738,-0.01521084547431015,0.002927844228905596,-0.01912041942294289,0.0066185652048293695,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.005323783687475262,-0.010768768538253119,0.00047149358423379174,-0.0003141022065694989,-0.0034442461166829747,-0.004535161731352964,-0.007638910116343367,0.0008647846933229241,0.008639636166805699
MMM,2024-11-20,0.9606972969229238,-0.002730369739056738,-0.01521084547431015,0.002927844228905596,-0.01912041942294289,0.0066185652048293695,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.0008996483486076418,-0.0007035361099033622,0.00274551666853292,0.0017240123787389025,0.0015670655953991456,-0.004904288104357473,-0.0040675583382528925
MMM,2024-11-19,0.957213292966817,-0.01521084547431015,0.002927844228905596,-0.01912041942294289,0.0066185652048293695,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,0.001093318128167867,0.00046825533682468576,-0.00046781722100389865,-0.00034507541682730523,-0.005199427019803152,-0.014074771349952137,-0.002730369739056738
MMM,2024-11-18,1.0288492066291794,0.002927844228905596,-0.01912041942294289,0.0066185652048293695,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,-0.01322817867525575,0.000999535724514391,0.0006533030038098004,0.002001189274170447,0.001500112047652358,0.005872311216106169,-0.0013425112768489086,-0.01521084547431015
MMM,2024-11-15,1.0313070707968417,-0.01912041942294289,0.0066185652048293695,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,-0.01322817867525575,-0.007828605927025063,-0.00046208841871509806,-0.0010775815241806357,-0.0006160621490734099,-0.0012313657003471686,-0.00494540354509307,-0.02237289055143597,0.002927844228905596
MMM,2024-11-14,1.040088084063669,0.0066185652048293695,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,-0.01322817867525575,-0.007828605927025063,0.04440876381669589,0.0007563042180057871,0.0009833955053977679,-0.0012830050486438678,-0.0018479737720314417,-0.00067962799528063,0.002955884359799325,-0.01912041942294289
MMM,2024-11-13,1.0231960434282212,0.008438747934181302,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,-0.01322817867525575,-0.007828605927025063,0.04440876381669589,-0.0136000727769548,0.00011412021095637613,0.0011423754226818118,7.603854724814756e-05,0.002440265793596638,-0.004619117231778769,0.02144684477795848,0.0066185652048293695
MMM,2024-11-12,1.0218721276130498,-0.019924766138980265,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,-0.01322817867525575,-0.007828605927025063,0.04440876381669589,-0.0136000727769548,-0.011257934486580115,0.0009215263757486596,0.0009215263757486596,0.0019215986800268441,0.002730958880440672,-0.0006899443131416026,-0.03440860166437738,0.008438747934181302
MMM,2024-11-11,1.0288543018817993,-0.009974664094230578,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,-0.01322817867525575,-0.007828605927025063,0.04440876381669589,-0.0136000727769548,-0.011257934486580115,-0.02899865018845584,0.0007521501646626928,-0.00116381267736716,-0.003968061758051847,-0.0058295098969969785,-0.011772038512616954,-0.012377970373068798,-0.019924766138980265
MMM,2024-11-08,1.0310845288238177,0.009543766016166267,-0.006347004602361672,0.058488790090277354,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,-0.01322817867525575,-0.007828605927025063,0.04440876381669589,-0.0136000727769548,-0.011257934486580115,-0.02899865018845584,-0.02306437774262709,-7.433623698619333e-05,0.0010797444017871742,-0.0007432053643254393,-0.002818608976178544,-0.0020783757182288843,0.016944066148814288,-0.009974664094230578
MMM,2024-11-07,1.0666934454847194,-0.006347004602361672,0.058488790090277354,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,-0.01322817867525575,-0.007828605927025063,0.04440876381669589,-0.0136000727769548,-0.011257934486580115,-0.02899865018845584,-0.02306437774262709,-0.0022199426750981054,0.00014940826463611225,-0.000895285520259478,0.0010465678790238253,0.00382316183627982,0.02401161800917441,0.04862877726415989,0.009543766016166267
MMM,2024-11-06,1.0589072260325292,0.058488790090277354,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,-0.01322817867525575,-0.007828605927025063,0.04440876381669589,-0.0136000727769548,-0.011257934486580115,-0.02899865018845584,-0.02306437774262709,-0.0022199426750981054,-0.0039799035619287795,0.00014940826463611225,-0.000895285520259478,0.0010465678790238253,0.00382316183627982,0.02401161800917441,0.04862877726415989,-0.006347004602361672
MMM,2024-11-05,0.9891329295657371,0.005323783687475262,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,-0.01322817867525575,-0.007828605927025063,0.04440876381669589,-0.0136000727769548,-0.011257934486580115,-0.02899865018845584,-0.02306437774262709,-0.0022199426750981054,-0.0039799035619287795,-0.0049139229757401495,0.0016620426356053189,0.00031616279314480915,-0.006983126017726535,-0.006437429050911805,-0.0047185127888952115,-0.002128867527894541,0.058488790090277354
MMM,2024-11-04,0.9553632623994026,-0.010768768538253119,-0.009729897938216573,0.007133926619051333,-0.01322817867525575,-0.007828605927025063,0.04440876381669589,-0.0136000727769548,-0.011257934486580115,-0.02899865018845584,-0.02306437774262709,-0.0022199426750981054,-0.0039799035619287795,-0.0049139229757401495,0.004567968728306421,0.001511975222622156,0.0013924441465198245,-0.0014820917445298532,-0.002659588779495555,-0.013482803361430979,-0.014332721073626943,0.005323783687475262
AOS,2024-11-29,1.0312888606091832,0.005263149766253262,0.0027063185942174973,-0.020283690482656554,0.02709691990216424,0.006441019773064986,0.017003501333841462,0.00476118639482761,-0.01025638043131721,-0.0011075983294552604,-0.010547899220087757,-0.0015045904723462367,-0.00041015558582463906,-0.02609852362577687,0.0032059559419285472,0.00013406447252589134,0.0004695878161463885,-0.0004021823403902764,0.00040250610208259033,0.0032292500639803574,0.007023185259812103,
